rule,kind,hold,period,n,net_ret,hit,avg_bars,early_exit,per_bar_bp,rand_net,rand_hit,rand_avg_bars,rand_per_bar_bp,excess,excess_lo,excess_hi,excess_bar_bp,profit_factor
hybrid 2% day 1 then 6% / time 20,hybrid,20,all,957,0.01719688528186093,0.7784743991640544,11.057471264367816,0.6489028213166145,15.552276710206868,-0.005309258328825753,0.6063740856844305,13.152351097178684,-4.036737074305023,0.02250614361068668,0.01809677297669415,0.026943173796309623,19.58901378451189,2.098720164852093
trail 3% / time 60,trail,60,train,586,0.01872270594721987,0.4948805460750853,12.972696245733788,0.9880546075085325,14.432393692542549,-0.005811490483555054,0.3477815699658703,10.274061433447098,-5.656468497098731,0.024534196430774927,0.018114390095963384,0.030240522130225236,20.08886218964128,2.077035524234892
trail 3% / time 60,trail,60,test,372,0.006850469493712656,0.40860215053763443,11.193548387096774,0.9973118279569892,6.120015974210154,-0.006661091580415485,0.3349462365591398,10.505376344086022,-6.340650122606347,0.013511561074128138,0.006281494598515288,0.021818011569978098,12.460666096816501,1.3207292888045128
trail 3% / time 60,trail,60,all,958,0.014112609954835025,0.4613778705636743,12.281837160751566,0.9916492693110647,11.490634316447352,-0.0061413982163651595,0.3427974947807933,10.363883089770354,-5.925769485403604,0.020254008171200186,0.01596557247136134,0.025286833063734693,17.416403801850954,1.7456230696842587
trail 5% / time 60,trail,60,train,586,0.02876363331818196,0.5102389078498294,21.97098976109215,0.9283276450511946,13.091642038411363,-0.010371926731059588,0.3150170648464164,17.04027303754266,-6.086713932463667,0.03913556004924155,0.030719414372806775,0.04698025937259381,19.17835597087503,2.3618704373973514
trail 5% / time 60,trail,60,test,371,0.01392737332529124,0.40700808625336926,21.026954177897576,0.9460916442048517,6.623580955881362,-0.010609069997219556,0.31024258760107815,17.928840970350404,-5.917320598004172,0.024536443322510794,0.01437681321032149,0.03594190783160888,12.540901553885533,1.482426426955715
trail 5% / time 60,trail,60,all,957,0.023012063352285974,0.4702194357366771,21.605015673981192,0.93521421107628,10.651259735024993,-0.010463860013970087,0.31316614420062694,17.384743991640544,-6.018989994331601,0.033475923366256065,0.027246948727286613,0.03982094973815147,16.670249729356595,1.9538823081022958
trail 8% / time 60,trail,60,train,586,0.03402953463739331,0.5409556313993175,33.834470989761094,0.764505119453925,10.057652341510304,-0.016157961368647063,0.3054607508532423,27.197440273037543,-5.940986065760541,0.050187496006040375,0.0404566342139698,0.060044583323272296,15.998638407270844,2.257890816312812
trail 8% / time 60,trail,60,test,368,0.028893264943069357,0.46467391304347827,33.37228260869565,0.7472826086956522,8.657862958268483,-0.01855379320103115,0.28641304347826085,29.08586956521739,-6.378971465655914,0.04744705814410051,0.0324704456905811,0.061145691220724774,15.036834423924397,1.7828447857178544
trail 8% / time 60,trail,60,all,954,0.032048248214425576,0.5115303983228512,33.656184486373164,0.7578616352201258,9.522246417267349,-0.017082139685541554,0.2981132075471698,27.925890985324948,-6.116954225209221,0.04913038789996713,0.041111284122695636,0.05779679909079745,15.63920064247657,2.038691841306461
trail 5% / time 20,trail,20,train,586,0.030001560408331126,0.5614334470989761,14.549488054607508,0.5392491467576792,20.620354678960872,-0.005768640046681784,0.3723549488054608,12.546928327645052,-4.597651230677355,0.035770200455012904,0.029007852666680493,0.04300590324605248,25.21800590963823,2.5358108126633114
