group,n,hit,stop,mean_ret,days,per_day_bp,bh_per_day_bp,edge_bp,ann,dim,tp,sl,period
(NASDAQ-only),2411.0,0.9805060141020323,0.00953961012028204,0.007166705724515145,9.838656159270013,7.284232326548633,8.360155996575548,-1.0759236700269148,0.20140995723527144,sector,0.01,0.5,
Communication Services,5190.0,0.9801541425818883,0.005394990366088632,0.004976958905964891,11.228516377649326,4.432427881453392,4.755742354873187,-0.3233144734197962,0.11814653547250664,sector,0.01,0.5,
Consumer Discretionary,10681.0,0.9810879131167494,0.005430203164497706,0.005377232281698592,9.992790937178167,5.38111155882648,6.026854850776904,-0.645743291950424,0.14518653837721418,sector,0.01,0.5,
Consumer Staples,7706.0,0.9765118089800155,0.0018167661562418895,0.005259904335950928,14.334544510770828,3.669390633234764,3.469528042158322,0.1998625910764419,0.09686014320909009,sector,0.01,0.5,
Energy,4759.0,0.9766757722210548,0.013658331582265182,0.0009394012327655567,9.494221475099812,0.989445248595995,0.6097070122489698,0.3797382363470252,0.025246208133782533,sector,0.01,0.5,
Financials,17355.0,0.9786804955344282,0.004091040046096226,0.005151910793116421,11.514145779314319,4.474418590714789,4.204802547813297,0.2696160429014921,0.1193298189562968,sector,0.01,0.5,
Health Care,13283.0,0.983512760671535,0.0034630731009561095,0.0058704741893121385,11.705939923210119,5.014953286811572,5.330093573797284,-0.31514028698571256,0.1346737273584946,sector,0.01,0.5,
Industrials,18167.0,0.983156272361975,0.0024219739087356193,0.006617933789658832,10.884901194473496,6.07992086599638,6.210522670790753,-0.13060180479437344,0.1655201268995823,sector,0.01,0.5,
Information Technology,16249.0,0.9823989168564219,0.0047387531540402485,0.0055779781342752245,9.976921656717337,5.590880961282924,6.42174696873792,-0.8308660074549958,0.15125290264304203,sector,0.01,0.5,
Materials,5682.0,0.9767687434002112,0.005631819781766983,0.004819899865394407,12.616508271735304,3.820312055905676,3.69399319573358,0.12631886017209615,0.10103811873584245,sector,0.01,0.5,
Real Estate,6916.0,0.9771544245228456,0.004482359745517641,0.00457405816352535,13.211104684788895,3.462282884482677,3.662991523770296,-0.20070863928761934,0.09115244647455012,sector,0.01,0.5,
Utilities,7045.0,0.9797019162526615,0.0018452803406671398,0.006465041706932477,12.506600425833925,5.169303797039951,5.124136297480205,0.04516749955974582,0.13909353108780365,sector,0.01,0.5,
test,46454.0,0.9798079820898092,0.0023679338700650105,0.0063685535669560315,10.762388599474749,5.917416480637806,5.946450831741961,-0.029034351104155344,0.16075980241392318,period,0.01,0.5,
train,68990.0,0.9808667922887375,0.005681982896071894,0.004819869177503559,11.751877083635309,4.101361121463148,4.37330796356844,-0.27194684210529185,0.1088607216964197,period,0.01,0.5,
ALL,115444.0,0.9804407331693289,0.004348428675375073,0.0054430508467771905,11.353712622570251,4.794071355969369,4.973362449583404,-0.17929109361403475,0.1283785025433295,all,0.01,0.5,
above MA200,30025.0,0.9787510407993338,0.0017985012489592006,0.006380714146229225,11.355203996669442,5.619198165088651,5.724662184323236,-0.10546401923458548,0.1520742619208868,trend_x_period,0.01,0.5,test
above MA200,44868.0,0.9777569760185433,0.005638762592493536,0.0042447987840777465,13.409200320941428,3.1655868228387605,3.299234335136381,-0.13364751229762076,0.08302728782449709,trend_x_period,0.01,0.5,train
beaten-down,8953.0,0.9809002568971295,0.0034625265274209763,0.006338665684566518,9.232771138165978,6.86539890322208,6.510549184791535,0.354849718430545,0.18880510719432153,trend_x_period,0.01,0.5,test
beaten-down,14460.0,0.9894190871369295,0.004495159059474412,0.0068190484767174705,7.5446058091286305,9.038309819270784,9.83038450154441,-0.7920746822736245,0.25566151677036286,trend_x_period,0.01,0.5,train
below MA200,7476.0,0.9827447833065811,0.0033440342429106474,0.006355507127463753,10.213349384697699,6.22274524064161,6.326094437131383,-0.10334919648977278,0.16972000695083023,trend_x_period,0.01,0.5,test
below MA200,9662.0,0.982508797350445,0.007658869799213414,0.004498416656865608,10.352204512523286,4.345370738593673,4.881892880976331,-0.5365221423826569,0.11569726347523113,trend_x_period,0.01,0.5,train
low vol,15081.0,0.9764604469199655,0.0013924806047344342,0.006200304466374604,14.940919037199125,4.1498815775237174,4.285023518888007,-0.13514194136428997,0.11021681229613156,vol_x_period,0.01,0.5,test
low vol,23386.0,0.9763106131873771,0.005558881382023433,0.004109432498679905,15.730223210467802,2.612443856451605,2.7759664498919867,-0.16352259344038184,0.06803978033894054,vol_x_period,0.01,0.5,train
mid vol,16671.0,0.980145162257813,0.002339391758142883,0.0060331720836656645,10.528102693299742,5.730540686599946,5.994889640883514,-0.2643489542835677,0.1553094889044475,vol_x_period,0.01,0.5,test
mid vol,21795.0,0.9780683643037393,0.006010552879100711,0.0038751970414003284,12.5618719889883,3.084888179721394,3.1849793542102796,-0.10009117448888565,0.08082776188949525,vol_x_period,0.01,0.5,train
high vol,14687.0,0.9828419690883093,0.003404371212637026,0.006918804652767059,6.7240416695036425,10.289651660171513,9.65483127153356,0.6348203886379544,0.29584877912087815,vol_x_period,0.01,0.5,test
high vol,23779.0,0.9879305269355314,0.005467008705160015,0.006394847139724701,7.0965137306026325,9.011251696939441,9.804060551887293,-0.7928088549478528,0.25480638883666296,vol_x_period,0.01,0.5,train
6m losers,15219.0,0.9800249687890137,0.0030882449569616926,0.006248944662212305,9.997305999080098,6.2506285821273275,6.232350675581728,0.01827790654559979,0.17054169883899406,mom_x_period,0.01,0.5,test
6m losers,23118.0,0.9875421749286271,0.005017735098191885,0.006329924782902418,8.469807076736743,7.473517077252271,8.005363922922994,-0.5318468456707226,0.20715009726980993,mom_x_period,0.01,0.5,train
6m middle,15569.0,0.9786755732545442,0.001991136232256407,0.006373194323550356,11.63960434196159,5.475438972246285,5.6091637557237775,-0.1337247834774921,0.14791046252541507,mom_x_period,0.01,0.5,test
6m middle,22768.0,0.9787860154602952,0.005578004216444132,0.004478561101105517,13.423005973295854,3.3364814930540194,3.5098075251621585,-0.1733260321081393,0.08769992948379879,mom_x_period,0.01,0.5,train
6m winners,15530.0,0.9809401159047005,0.0018673535093367676,0.006599917770992102,10.606117192530586,6.222746412457265,6.18451308114822,0.038233331309045014,0.1697200414708384,mom_x_period,0.01,0.5,test
6m winners,22807.0,0.9761038277721752,0.006357697198228614,0.003650132229291041,13.453851887578375,2.7130759724366538,2.902841898517588,-0.18976592608093432,0.07075096804929792,mom_x_period,0.01,0.5,train
above MA200,74893.0,0.9790768162578612,0.0,0.005971588606358194,13.060633169989185,4.572204523804981,4.677060507706401,-0.10485598390142035,0.12209022876101838,trend,0.01,none,
beaten-down,23413.0,0.9871011831034041,0.0,0.00729968560957488,8.597275018152308,8.490696870999596,8.771737549543932,-0.28104067854433484,0.23846756008531234,trend,0.01,none,
below MA200,17138.0,0.9837203874431089,0.0,0.0063489080762549,11.067744194188354,5.736406592762324,6.068945687869992,-0.33253909510766844,0.15548018246715456,trend,0.01,none,
low vol,38467.0,0.9772532300413341,0.0,0.0059168732400789485,15.922323030129721,3.716086672078241,3.8612253532474425,-0.14513868116920162,0.09815114531499058,vol,0.01,none,
mid vol,38466.0,0.9798783341132429,0.0,0.005592052330546635,12.165314823480477,4.596718138155638,4.733056335554943,-0.13633819739930542,0.1227832885506106,vol,0.01,none,
high vol,38466.0,0.9870535017937919,0.0,0.00739620048396942,7.481490147142932,9.885999097110242,10.129520612121032,-0.24352151501079097,0.2827473113003822,vol,0.01,none,
6m losers,38337.0,0.985470954952135,0.0,0.0070492491895871945,9.550851657667527,7.380754557032597,7.671098232453959,-0.29034367542136097,0.20433362949992984,mom,0.01,none,
6m middle,38337.0,0.9795497821947466,0.0,0.006163409265496405,13.21016250619506,4.665657415346709,4.803342364054427,-0.13768494870771797,0.1247346568539025,mom,0.01,none,
6m winners,38337.0,0.9791585152724522,0.0,0.005731138831291507,12.814356887602056,4.472435785549573,4.557772809212357,-0.08533702366278441,0.11927391615442451,mom,0.01,none,
NASDAQ-100,21367.0,0.9840876117377264,0.0,0.006942906704082756,10.755136425328779,6.455433412942984,7.184750174208337,-0.7293167612653523,0.1765947213634782,index,0.01,none,
S&P-only,94077.0,0.9807817000967293,0.0,0.006150241012550157,12.11042018771857,5.0784703728011396,5.12640284560433,-0.04793247280319057,0.13649045752786182,index,0.01,none,
(NASDAQ-only),2411.0,0.981750311074243,0.0,0.00819443663961065,11.012028204064704,7.441350937137959,8.407543797223925,-0.9661928600859663,0.2061727224666079,sector,0.01,none,
Communication Services,5190.0,0.9807321772639692,0.0,0.005353635534029819,11.773603082851638,4.547151365946283,4.8360450311773215,-0.2888936652310385,0.12138235503492378,sector,0.01,none,
Consumer Discretionary,10681.0,0.9837093905065069,0.0,0.007052883713140642,10.589364291732984,6.660346663724433,7.258984953189112,-0.5986382894646785,0.18268214914976455,sector,0.01,none,
Consumer Staples,7706.0,0.9766415779911757,0.0,0.005618522956508128,14.554892291720737,3.8602298415523926,3.6662871021536616,0.19394273939873116,0.10214581567964198,sector,0.01,none,
Energy,4759.0,0.9791973103593192,0.0,0.0037923705543917445,11.139525110317294,3.4044274929451857,3.3059099762098785,0.09851751673530722,0.08956329870961799,sector,0.01,none,
Financials,17355.0,0.9794295592048401,0.0,0.005953504542318627,12.141745894554884,4.903334820232525,4.626075498797247,0.2772593214352782,0.13148819567095127,sector,0.01,none,
Health Care,13283.0,0.9836633290672288,0.0,0.006159027175601416,12.082210344048784,5.097599694277056,5.39102817180244,-0.29342847752538437,0.1370381661962583,sector,0.01,none,
Industrials,18167.0,0.9839269004238455,0.0,0.007174925912697663,11.152364176804095,6.433547003083756,6.545501021086249,-0.111954018002493,0.1759463818488205,sector,0.01,none,
Information Technology,16249.0,0.9828912548464521,0.0,0.0063240348888925,10.415040925595422,6.072021160618684,6.845033900934059,-0.7730127403153748,0.16528826776224004,sector,0.01,none,
Materials,5682.0,0.9794086589229145,0.0,0.006439137106253918,13.158922914466737,4.893361826122425,4.781537716030012,0.11182411009241279,0.13120400559707868,sector,0.01,none,
Real Estate,6916.0,0.9784557547715442,0.0,0.005715893681923434,13.846009253903992,4.128188546683076,4.266829065034249,-0.13864051835117294,0.10961031313686975,sector,0.01,none,
Utilities,7045.0,0.979985805535841,0.0,0.0068657525620838674,12.719517388218595,5.397809014706207,5.298338060382283,0.09947095432392408,0.14566824698367165,sector,0.01,none,
test,46454.0,0.9800232488052697,0.0,0.00661117847510737,10.988440177379774,6.016484931789313,6.043975218603061,-0.027490286813746823,0.1636595561235361,period,0.01,none,
train,68990.0,0.982316277721409,0.0,0.006085369276723866,12.446151616176257,4.889358144098707,5.131803431454412,-0.24244528735570497,0.13108993682189096,period,0.01,none,
ALL,115444.0,0.9813935761061641,0.0,0.006296951866565759,11.859576937736046,5.309592323255188,5.471894507638943,-0.1623021843837546,0.143125545637369,all,0.01,none,
above MA200,30025.0,0.978917568692756,0.0,0.0065604219062162916,11.52353039134055,5.693065999241147,5.801754280068917,-0.10868828082776968,0.1542195956181467,trend_x_period,0.01,none,test
above MA200,44868.0,0.9791833823660515,0.0,0.005577550097214942,14.089239547115985,3.9587304045495104,4.061488881280651,-0.10275847673114066,0.10488390406545856,trend_x_period,0.01,none,train
beaten-down,8953.0,0.9809002568971295,0.0,0.006483364378136046,9.543840053613314,6.79324500590455,6.4402726875500775,0.35297231835447324,0.18664696527912072,trend_x_period,0.01,none,test
beaten-down,14460.0,0.9909405255878285,0.0,0.007805116037311524,8.011203319502075,9.742751152390724,10.49144496652505,-0.7486938141343261,0.2781296596753746,trend_x_period,0.01,none,train
below MA200,7476.0,0.9834135901551632,0.0,0.006968092010572703,10.569422150882826,6.592689658053523,6.676053858332933,-0.08336420027940986,0.1806687784872385,trend_x_period,0.01,none,test
below MA200,9662.0,0.9839577727178638,0.0,0.005869812744754185,11.45332229352101,5.124986963891393,5.63544668816395,-0.5104597242725568,0.13782277322599135,trend_x_period,0.01,none,train
low vol,15081.0,0.976526755520191,0.0,0.006332009649015837,15.063059478814402,4.203667693088219,4.347601083146795,-0.14393339005857642,0.11172200255091713,vol_x_period,0.01,none,test
low vol,23386.0,0.9777217138458907,0.0,0.005649162978248057,16.476438895065424,3.428631037462799,3.5744803035526025,-0.1458492660898035,0.09022783091237452,vol_x_period,0.01,none,train
mid vol,16671.0,0.9802651310659228,0.0,0.006183719525256902,10.751304660788195,5.751599196895573,5.993753997892785,-0.24215480099721112,0.15592239288237453,vol_x_period,0.01,none,test
mid vol,21795.0,0.9795824730442763,0.0,0.005139485971151596,13.246891488873596,3.8797675480835503,3.9504147586796656,-0.07064721059611527,0.10268838097986577,vol_x_period,0.01,none,train
high vol,14687.0,0.9833185810580786,0.0,0.007380088456476617,7.060257370463676,10.453002021358234,9.850967823723245,0.6020341976349891,0.30118849350025334,vol_x_period,0.01,none,test
high vol,23779.0,0.9893603599814963,0.0,0.007406152010433389,7.741662811724631,9.566616617836782,10.286424353464186,-0.7198077356274036,0.2724745851534167,vol_x_period,0.01,none,train
6m losers,15219.0,0.9802220908075432,0.0,0.006524091032723972,10.27511663052763,6.349408252302201,6.325434837854769,0.0239734144474315,0.17345725751900387,mom_x_period,0.01,none,test
6m losers,23118.0,0.9889263777143351,0.0,0.007394970358775768,9.074054849035385,8.149576437221876,8.674229243242891,-0.5246528060210136,0.22787580424854648,mom_x_period,0.01,none,train
6m middle,15569.0,0.9788682638576659,0.0,0.00658535088768937,11.833065707495665,5.565211121508329,5.692813811781749,-0.1276026902734197,0.15050883593940334,mom_x_period,0.01,none,test
6m middle,22768.0,0.9800158116654955,0.0,0.00587488110685611,14.151835910049192,4.151320820985755,4.294770488832578,-0.1434496678468227,0.11025706270138436,mom_x_period,0.01,none,train
6m winners,15530.0,0.9810688989053445,0.0,0.006766893593796411,10.799806825499035,6.265754289066859,6.236483027837966,0.02927126122889267,0.17098767754953892,mom_x_period,0.01,none,test
6m winners,22807.0,0.9778576752751348,0.0,0.005025861001603202,14.18612706625159,3.5427999327311746,3.6875485837520454,-0.14474865102087078,0.09336789798137057,mom_x_period,0.01,none,train
above MA200,74893.0,0.7305222116886758,0.26867664534736224,0.0011549930953772653,5.966979557502036,1.9356411133085587,2.5915342159546713,-0.6558931026461124,0.04998243537399105,trend,0.02,0.05,
beaten-down,23413.0,0.7343356255071969,0.2655362405501217,0.0016194302226666137,3.694315124076368,4.38357359423012,6.627161449749094,-2.2435878555189737,0.11677140673232289,trend,0.02,0.05,
below MA200,17138.0,0.7423853425137122,0.25743960788890186,0.0021394715682658,5.066868946201423,4.22247267687817,5.875610137109428,-1.6531374602312576,0.11224873446931882,trend,0.02,0.05,
low vol,38467.0,0.7378272285335482,0.26136688590220186,0.001640102705681843,8.149504770322615,2.012518247310525,2.4393850007480666,-0.42686675343754177,0.052018139699669286,vol,0.02,0.05,
mid vol,38466.0,0.731685124525555,0.2676649508656996,0.0010876086136491832,5.073987417459574,2.1434988386189633,2.920011694171083,-0.7765128555521195,0.0554955606545684,vol,0.02,0.05,
high vol,38466.0,0.7299173295897676,0.26982270056673424,0.0014762331965626479,2.8954141319606927,5.098521763320207,8.19145924389871,-3.0929374805785024,0.1370645734183884,vol,0.02,0.05,
6m losers,38337.0,0.7412682265174636,0.2582883376372695,0.0020253016282994547,4.326942640269191,4.680675933743034,6.436939838944465,-1.756263905201431,0.1251602130817724,mom,0.02,0.05,
6m middle,38337.0,0.7416334089782717,0.257531888254167,0.0019144264214214289,6.3496100373007796,3.0150299154989555,3.66147429862392,-0.6464443831249642,0.07892729509796714,mom,0.02,0.05,
6m winners,38337.0,0.7169835928737252,0.2825729712810079,0.0003012864799320513,5.458747424159428,0.5519333585551364,1.3410948643046976,-0.7891615057495612,0.01400550770437059,mom,0.02,0.05,
NASDAQ-100,21367.0,0.7323910703421164,0.26732812280619644,0.0015267449280523268,4.7138110169888146,3.238875980708307,5.462618266918165,-2.2237422862098577,0.08502872334063727,index,0.02,0.05,
S&P-only,94077.0,0.7332079041636107,0.2661543203971215,0.001365487021850486,5.5220298266313765,2.4727990697643127,3.2557587887394464,-0.7829597189751335,0.06428885385378158,index,0.02,0.05,
(NASDAQ-only),2411.0,0.7150559933637495,0.2849440066362505,0.0016472046637017624,4.6262961426793865,3.560525770293123,6.549129978822405,-2.9886042085292823,0.09385623131703102,sector,0.02,0.05,
Communication Services,5190.0,0.7192678227360308,0.28034682080924855,0.0003901332104153378,4.778612716763006,0.8164152098929895,2.022306437815037,-1.2058912279220475,0.020785902741158324,sector,0.02,0.05,
Consumer Discretionary,10681.0,0.7349499110570171,0.2649564647504915,0.0017404900932904588,4.414755172736635,3.9424385389225494,6.299634604124316,-2.3571960652017667,0.10443056060370304,sector,0.02,0.05,
